cluster,authorityURI,schemes,tags,recs,labels
http://id.worldcat.org/fast/1154795.,http://id.worldcat.org/fast/1154795.,fast,650,1,Translating and interpreting
http://id.worldcat.org/fast/1155007.,http://id.worldcat.org/fast/1155007.,fast,650,1,Transportation
http://id.worldcat.org/fast/1155146.,http://id.worldcat.org/fast/1155146.,fast,650,1,Transportation -- Planning
http://id.worldcat.org/fast/1155525.,http://id.worldcat.org/fast/1155525.,fast,650,1,Trash art
http://id.worldcat.org/fast/1155984.,http://id.worldcat.org/fast/1155984.,fast,650,1,Trees
http://id.worldcat.org/fast/1158255.,http://id.worldcat.org/fast/1158255.,fast,650,1,Truthfulness and falsehood
http://id.worldcat.org/fast/1160162.,http://id.worldcat.org/fast/1160162.,fast,650,1,Tzotzil language
http://id.worldcat.org/fast/1160167.,http://id.worldcat.org/fast/1160167.,fast,650,1,Tzotzil poetry
http://id.worldcat.org/fast/1160171.,http://id.worldcat.org/fast/1160171.,fast,650,1,Tzotzil women
http://id.worldcat.org/fast/1160265.,http://id.worldcat.org/fast/1160265.,fast,650,1,USB (Computer bus)
http://id.worldcat.org/fast/1160372.,http://id.worldcat.org/fast/1160372.,fast,650,1,Uighur (Turkic people)
http://id.worldcat.org/fast/1161302.,http://id.worldcat.org/fast/1161302.,fast,650,1,Unicorns in art
http://id.worldcat.org/fast/1161748.,http://id.worldcat.org/fast/1161748.,fast,650,1,Universities and colleges -- Faculty
http://id.worldcat.org/fast/1162160.,http://id.worldcat.org/fast/1162160.,fast,650,1,Upside-down books
http://id.worldcat.org/fast/1163080.,http://id.worldcat.org/fast/1163080.,fast,650,1,Uruguayan poetry
http://id.worldcat.org/fast/1163359.,http://id.worldcat.org/fast/1163359.,fast,650,1,Utopias
http://id.worldcat.org/fast/1163371.,http://id.worldcat.org/fast/1163371.,fast,650,1,Utopias in art
http://id.worldcat.org/fast/1163372.,http://id.worldcat.org/fast/1163372.,fast,650,1,Utopias in literature
http://id.worldcat.org/fast/1163651.,http://id.worldcat.org/fast/1163651.,fast,650,1,Vagina
http://id.worldcat.org/fast/1163796.,http://id.worldcat.org/fast/1163796.,fast,650,1,Valentines
http://id.worldcat.org/fast/1165236.,http://id.worldcat.org/fast/1165236.,fast,650,1,Venn diagrams
http://id.worldcat.org/fast/1166343.,http://id.worldcat.org/fast/1166343.,fast,650,1,Victims of state-sponsored terrorism
http://id.worldcat.org/fast/1166910.,http://id.worldcat.org/fast/1166910.,fast,650,1,Vigilantes
http://id.worldcat.org/fast/1167698.,http://id.worldcat.org/fast/1167698.,fast,650,1,Virtual reality in art
http://id.worldcat.org/fast/1167913.,http://id.worldcat.org/fast/1167913.,fast,650,1,Visions in art
http://id.worldcat.org/fast/1168082.,http://id.worldcat.org/fast/1168082.,fast,650,1,"Visual poetry, American"
http://id.worldcat.org/fast/1168090.,http://id.worldcat.org/fast/1168090.,fast,650,1,"Visual poetry, French"
http://id.worldcat.org/fast/1168113.,http://id.worldcat.org/fast/1168113.,fast,650,1,"Visual poetry, Uruguayan"
http://id.worldcat.org/fast/1169343.,http://id.worldcat.org/fast/1169343.,fast,650,1,Voyeurism in art
http://id.worldcat.org/fast/1170049.,http://id.worldcat.org/fast/1170049.,fast,650,1,Walking
http://id.worldcat.org/fast/1170374.,http://id.worldcat.org/fast/1170374.,fast,650,1,War -- Religious aspects
http://id.worldcat.org/fast/1170447.,http://id.worldcat.org/fast/1170447.,fast,650,1,War and society
http://id.worldcat.org/fast/1170508.,http://id.worldcat.org/fast/1170508.,fast,650,1,War memorials
http://id.worldcat.org/fast/1171606.,http://id.worldcat.org/fast/1171606.,fast,650,1,Water clocks
http://id.worldcat.org/fast/1172744.,http://id.worldcat.org/fast/1172744.,fast,650,1,Watersheds
http://id.worldcat.org/fast/1173234.,http://id.worldcat.org/fast/1173234.,fast,650,1,Web search engines
http://id.worldcat.org/fast/1174664.,http://id.worldcat.org/fast/1174664.,fast,650,1,White in art
http://id.worldcat.org/fast/1175100.,http://id.worldcat.org/fast/1175100.,fast,650,1,Wild flowers in art
http://id.worldcat.org/fast/1175145.,http://id.worldcat.org/fast/1175145.,fast,650,1,Wild west shows
http://id.worldcat.org/fast/1175789.,http://id.worldcat.org/fast/1175789.,fast,650,1,Windows
http://id.worldcat.org/fast/1176075.,http://id.worldcat.org/fast/1176075.,fast,650,1,Winter in art
http://id.worldcat.org/fast/1176313.,http://id.worldcat.org/fast/1176313.,fast,650,1,"Wit and humor, Pictorial"
http://id.worldcat.org/fast/1176558.,http://id.worldcat.org/fast/1176558.,fast,650,1,Wolves in literature
http://id.worldcat.org/fast/1176665.,http://id.worldcat.org/fast/1176665.,fast,650,1,Women -- Economic conditions
http://id.worldcat.org/fast/1176715.,http://id.worldcat.org/fast/1176715.,fast,650,1,Women -- Employment
http://id.worldcat.org/fast/1176894.,http://id.worldcat.org/fast/1176894.,fast,650,1,Women -- Psychology
http://id.worldcat.org/fast/1176956.,http://id.worldcat.org/fast/1176956.,fast,650,1,Women -- Social conditions -- Pictorial works
http://id.worldcat.org/fast/1177110.,http://id.worldcat.org/fast/1177110.,fast,650,1,Women and religion
http://id.worldcat.org/fast/1177137.,http://id.worldcat.org/fast/1177137.,fast,650,1,Women architects
http://id.worldcat.org/fast/1177826.,http://id.worldcat.org/fast/1177826.,fast,650,1,Women in art
http://id.worldcat.org/fast/1177920.,http://id.worldcat.org/fast/1177920.,fast,650,1,Women in mass media
http://id.worldcat.org/fast/1178044.,http://id.worldcat.org/fast/1178044.,fast,650,1,Women in the professions
http://id.worldcat.org/fast/1178395.,http://id.worldcat.org/fast/1178395.,fast,650,1,Women printers
http://id.worldcat.org/fast/1178522.,http://id.worldcat.org/fast/1178522.,fast,650,1,Women shamans
http://id.worldcat.org/fast/1178818.,http://id.worldcat.org/fast/1178818.,fast,650,1,Women's rights
http://id.worldcat.org/fast/1178916.,http://id.worldcat.org/fast/1178916.,fast,650,1,"Women, Black"
http://id.worldcat.org/fast/1178934.,http://id.worldcat.org/fast/1178934.,fast,650,1,"Women, Black -- Social conditions"
http://id.worldcat.org/fast/1180184.,http://id.worldcat.org/fast/1180184.,fast,650,1,Obscene words
http://id.worldcat.org/fast/1180561.,http://id.worldcat.org/fast/1180561.,fast,650,1,Working class libraries
http://id.worldcat.org/fast/1181488.,http://id.worldcat.org/fast/1181488.,fast,650,1,Wounds and injuries
http://id.worldcat.org/fast/1182490.,http://id.worldcat.org/fast/1182490.,fast,650,1,Yaqui Indians
http://id.worldcat.org/fast/1182510.,http://id.worldcat.org/fast/1182510.,fast,650,1,Yaqui mythology
http://id.worldcat.org/fast/1183308.,http://id.worldcat.org/fast/1183308.,fast,650,1,Young women -- Crimes against
http://id.worldcat.org/fast/1183328.,http://id.worldcat.org/fast/1183328.,fast,650,1,Young women -- Social conditions
http://id.worldcat.org/fast/1184085.,http://id.worldcat.org/fast/1184085.,fast,650,1,Zapotec language
http://id.worldcat.org/fast/1184230.,http://id.worldcat.org/fast/1184230.,fast,650,1,Zen poetry
http://id.worldcat.org/fast/1184573.,http://id.worldcat.org/fast/1184573.,fast,650,1,Zodiac
http://id.worldcat.org/fast/1184777.,http://id.worldcat.org/fast/1184777.,fast,650,1,Zoos
http://id.worldcat.org/fast/1198482.,http://id.worldcat.org/fast/1198482.,fast,650,1,Bread
http://id.worldcat.org/fast/1198490.,http://id.worldcat.org/fast/1198490.,fast,650,1,Dreams
http://id.worldcat.org/fast/1199190.,http://id.worldcat.org/fast/1199190.,fast,650,1,"Men, White"
http://id.worldcat.org/fast/1199284.,http://id.worldcat.org/fast/1199284.,fast,650,1,Corn -- Folklore
http://id.worldcat.org/fast/1199354.,http://id.worldcat.org/fast/1199354.,fast,650,1,Sashes (Clothing)
http://id.worldcat.org/fast/1199614.,http://id.worldcat.org/fast/1199614.,fast,650,1,Heart -- Folklore
http://id.worldcat.org/fast/1200108.,http://id.worldcat.org/fast/1200108.,fast,650,1,Poetry and the Internet
http://id.worldcat.org/fast/1200580.,http://id.worldcat.org/fast/1200580.,fast,650,1,Memorialization
http://id.worldcat.org/fast/1200589.,http://id.worldcat.org/fast/1200589.,fast,650,1,Culture in art
http://id.worldcat.org/fast/1200823.,http://id.worldcat.org/fast/1200823.,fast,650,1,Conservatives
http://id.worldcat.org/fast/1201219.,http://id.worldcat.org/fast/1201219.,fast,650,1,Gay culture
http://id.worldcat.org/fast/1201567.,http://id.worldcat.org/fast/1201567.,fast,650,1,Deer hunters
http://id.worldcat.org/fast/1202239.,http://id.worldcat.org/fast/1202239.,fast,650,1,"Wood-engraving, Tibetan"
http://id.worldcat.org/fast/1202892.,http://id.worldcat.org/fast/1202892.,fast,651,1,Pakistan -- Peshawar
http://id.worldcat.org/fast/1203020.,http://id.worldcat.org/fast/1203020.,fast,651,1,Mali -- Bamako
http://id.worldcat.org/fast/1204269.,http://id.worldcat.org/fast/1204269.,fast,651,1,New Mexico
http://id.worldcat.org/fast/1204270.,http://id.worldcat.org/fast/1204270.,fast,651,1,Maine
http://id.worldcat.org/fast/1204305.,http://id.worldcat.org/fast/1204305.,fast,651,1,Vermont
http://id.worldcat.org/fast/1204307.,http://id.worldcat.org/fast/1204307.,fast,651,1,Massachusetts
http://id.worldcat.org/fast/1204441.,http://id.worldcat.org/fast/1204441.,fast,651,1,Italy -- Naples
http://id.worldcat.org/fast/1204474.,http://id.worldcat.org/fast/1204474.,fast,651,1,Greece -- Athens
http://id.worldcat.org/fast/1204481.,http://id.worldcat.org/fast/1204481.,fast,651,1,California -- San Francisco
http://id.worldcat.org/fast/1204543.,http://id.worldcat.org/fast/1204543.,fast,651,1,Australia
http://id.worldcat.org/fast/1204556.,http://id.worldcat.org/fast/1204556.,fast,651,1,Norway
http://id.worldcat.org/fast/1204574.,http://id.worldcat.org/fast/1204574.,fast,651,1,New South Wales -- Sydney
http://id.worldcat.org/fast/1204595.,http://id.worldcat.org/fast/1204595.,fast,651,1,Wisconsin
http://id.worldcat.org/fast/1204622.,http://id.worldcat.org/fast/1204622.,fast,651,1,Georgia
http://id.worldcat.org/fast/1204739.,http://id.worldcat.org/fast/1204739.,fast,651,1,Maryland
http://id.worldcat.org/fast/1204829.,http://id.worldcat.org/fast/1204829.,fast,651,1,Germany -- Berlin
http://id.worldcat.org/fast/1204833.,http://id.worldcat.org/fast/1204833.,fast,651,1,Turkey -- Istanbul
http://id.worldcat.org/fast/1204877.,http://id.worldcat.org/fast/1204877.,fast,651,1,Iran -- Tehran
http://id.worldcat.org/fast/1204940.,http://id.worldcat.org/fast/1204940.,fast,651,1,Washington (State) -- Seattle
http://id.worldcat.org/fast/1204981.,http://id.worldcat.org/fast/1204981.,fast,651,1,Virginia -- Fairfax County
http://id.worldcat.org/fast/1205075.,http://id.worldcat.org/fast/1205075.,fast,651,1,Ohio
http://id.worldcat.org/fast/1205077.,http://id.worldcat.org/fast/1205077.,fast,651,1,Texas -- Houston
http://id.worldcat.org/fast/1205145.,http://id.worldcat.org/fast/1205145.,fast,651,1,Scotland -- Edinburgh
http://id.worldcat.org/fast/1205182.,http://id.worldcat.org/fast/1205182.,fast,651,1,Indiana -- Indianapolis
http://id.worldcat.org/fast/1205204.,http://id.worldcat.org/fast/1205204.,fast,651,1,Egypt -- Cairo
http://id.worldcat.org/fast/1205215.,http://id.worldcat.org/fast/1205215.,fast,651,1,Northern Ireland
http://id.worldcat.org/fast/1205290.,http://id.worldcat.org/fast/1205290.,fast,651,1,Greenland
http://id.worldcat.org/fast/1205310.,http://id.worldcat.org/fast/1205310.,fast,651,1,Thailand
http://id.worldcat.org/fast/1205316.,http://id.worldcat.org/fast/1205316.,fast,651,1,West Virginia
http://id.worldcat.org/fast/1205406.,http://id.worldcat.org/fast/1205406.,fast,651,1,Afghanistan
http://id.worldcat.org/fast/1205495.,http://id.worldcat.org/fast/1205495.,fast,651,1,Thailand -- Bangkok
http://id.worldcat.org/fast/1205549.,http://id.worldcat.org/fast/1205549.,fast,651,1,Bolivia
http://id.worldcat.org/fast/1205636.,http://id.worldcat.org/fast/1205636.,fast,651,1,Washington (State) -- Tacoma
http://id.worldcat.org/fast/1205688.,http://id.worldcat.org/fast/1205688.,fast,651,1,Connecticut
http://id.worldcat.org/fast/1205713.,http://id.worldcat.org/fast/1205713.,fast,651,1,Tennessee -- Chattanooga
http://id.worldcat.org/fast/1205740.,http://id.worldcat.org/fast/1205740.,fast,651,1,China -- Beijing
http://id.worldcat.org/fast/1205761.,http://id.worldcat.org/fast/1205761.,fast,651,1,Brazil -- São Paulo
http://id.worldcat.org/fast/1205849.,http://id.worldcat.org/fast/1205849.,fast,651,1,New Mexico -- Los Alamos
http://id.worldcat.org/fast/1205954.,http://id.worldcat.org/fast/1205954.,fast,651,1,United Arab Emirates
http://id.worldcat.org/fast/1206046.,http://id.worldcat.org/fast/1206046.,fast,651,1,Italy -- Assisi
http://id.worldcat.org/fast/1206063.,http://id.worldcat.org/fast/1206063.,fast,651,1,Lebanon
http://id.worldcat.org/fast/1206206.,http://id.worldcat.org/fast/1206206.,fast,651,1,Italy -- Livorno
http://id.worldcat.org/fast/1206337.,http://id.worldcat.org/fast/1206337.,fast,651,1,Georgia (Republic) -- Tʻbilisi
http://id.worldcat.org/fast/1206341.,http://id.worldcat.org/fast/1206341.,fast,651,1,North Carolina -- Raleigh
http://id.worldcat.org/fast/1206375.,http://id.worldcat.org/fast/1206375.,fast,651,1,Pakistan -- Karachi
http://id.worldcat.org/fast/1206434.,http://id.worldcat.org/fast/1206434.,fast,651,1,Korea
http://id.worldcat.org/fast/1206442.,http://id.worldcat.org/fast/1206442.,fast,651,1,Tennessee -- Knoxville
http://id.worldcat.org/fast/1206482.,http://id.worldcat.org/fast/1206482.,fast,651,1,Mexico -- Guadalajara
http://id.worldcat.org/fast/1206534.,http://id.worldcat.org/fast/1206534.,fast,651,1,Florida -- Tallahassee
http://id.worldcat.org/fast/1206600.,http://id.worldcat.org/fast/1206600.,fast,651,1,North Carolina -- Chapel Hill
http://id.worldcat.org/fast/1206678.,http://id.worldcat.org/fast/1206678.,fast,651,1,Texas -- El Paso
http://id.worldcat.org/fast/1206715.,http://id.worldcat.org/fast/1206715.,fast,651,1,Scotland
http://id.worldcat.org/fast/1207034.,http://id.worldcat.org/fast/1207034.,fast,651,1,Mississippi
http://id.worldcat.org/fast/1207035.,http://id.worldcat.org/fast/1207035.,fast,651,1,Louisiana
http://id.worldcat.org/fast/1207110.,http://id.worldcat.org/fast/1207110.,fast,651,1,India -- Jammu and Kashmir
http://id.worldcat.org/fast/1208177.,http://id.worldcat.org/fast/1208177.,fast,651,1,Belgium -- Charleroi
http://id.worldcat.org/fast/1208241.,http://id.worldcat.org/fast/1208241.,fast,651,1,Argentina -- Córdoba
http://id.worldcat.org/fast/1208387.,http://id.worldcat.org/fast/1208387.,fast,651,1,Michigan
http://id.worldcat.org/fast/1208396.,http://id.worldcat.org/fast/1208396.,fast,651,1,Mississippi -- Biloxi
http://id.worldcat.org/fast/1208755.,http://id.worldcat.org/fast/1208755.,fast,651,1,Egypt
http://id.worldcat.org/fast/1208940.,http://id.worldcat.org/fast/1208940.,fast,651,1,Washington (State) -- Walla Walla
http://id.worldcat.org/fast/1208963.,http://id.worldcat.org/fast/1208963.,fast,651,1,Turkey
http://id.worldcat.org/fast/1209422.,http://id.worldcat.org/fast/1209422.,fast,651,1,Zambia
http://id.worldcat.org/fast/1209723.,http://id.worldcat.org/fast/1209723.,fast,651,1,Japan -- Hiroshima-shi
http://id.worldcat.org/fast/1209847.,http://id.worldcat.org/fast/1209847.,fast,651,1,Illinois -- Will County
http://id.worldcat.org/fast/1210336.,http://id.worldcat.org/fast/1210336.,fast,651,1,Texas
http://id.worldcat.org/fast/1211882.,http://id.worldcat.org/fast/1211882.,fast,651,1,British Columbia -- Vancouver
http://id.worldcat.org/fast/1212006.,http://id.worldcat.org/fast/1212006.,fast,651,1,China -- Xinjiang Uygur Zizhiqu
http://id.worldcat.org/fast/1212610.,http://id.worldcat.org/fast/1212610.,fast,651,1,Papua New Guinea
http://id.worldcat.org/fast/1212902.,http://id.worldcat.org/fast/1212902.,fast,651,1,Scotland -- Glasgow
http://id.worldcat.org/fast/1212966.,http://id.worldcat.org/fast/1212966.,fast,651,1,Massachusetts -- Quincy
http://id.worldcat.org/fast/1214008.,http://id.worldcat.org/fast/1214008.,fast,651,1,Florida -- Palmetto
http://id.worldcat.org/fast/1214572.,http://id.worldcat.org/fast/1214572.,fast,651,1,Massachusetts -- Gardner
http://id.worldcat.org/fast/1218994.,http://id.worldcat.org/fast/1218994.,fast,651,1,New York (State) -- Rosendale
http://id.worldcat.org/fast/1221658.,http://id.worldcat.org/fast/1221658.,fast,651,1,Georgia (Republic)
http://id.worldcat.org/fast/1225025.,http://id.worldcat.org/fast/1225025.,fast,651,1,Uzbekistan -- Khiva
http://id.worldcat.org/fast/1225260.,http://id.worldcat.org/fast/1225260.,fast,651,1,Lebanon -- Beirut
http://id.worldcat.org/fast/1226682.,http://id.worldcat.org/fast/1226682.,fast,651,1,Albania
http://id.worldcat.org/fast/1228960.,http://id.worldcat.org/fast/1228960.,fast,651,1,Iran -- Yazd
http://id.worldcat.org/fast/1232826.,http://id.worldcat.org/fast/1232826.,fast,651,1,China -- Garze Zangzu Zizhizhou
http://id.worldcat.org/fast/1239752.,http://id.worldcat.org/fast/1239752.,fast,651,1,Mediterranean Region
http://id.worldcat.org/fast/1239979.,http://id.worldcat.org/fast/1239979.,fast,651,1,England -- Thames River
http://id.worldcat.org/fast/1240021.,http://id.worldcat.org/fast/1240021.,fast,651,1,Gaza Strip
http://id.worldcat.org/fast/1240128.,http://id.worldcat.org/fast/1240128.,fast,651,1,Arab countries
http://id.worldcat.org/fast/1240227.,http://id.worldcat.org/fast/1240227.,fast,651,1,Arctic Regions
http://id.worldcat.org/fast/1240497.,http://id.worldcat.org/fast/1240497.,fast,651,1,Central Asia
http://id.worldcat.org/fast/1241484.,http://id.worldcat.org/fast/1241484.,fast,651,1,Balkan Peninsula
http://id.worldcat.org/fast/1241579.,http://id.worldcat.org/fast/1241579.,fast,651,1,Scotland -- Hebrides
http://id.worldcat.org/fast/1241586.,http://id.worldcat.org/fast/1241586.,fast,651,1,Middle East
