status,refKey,refTitle,bookKey,bookTitle,method,confidence,onPages,imagePages,verbatim
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",CTR5Z9WY,Enlightenment #1,substring,0.990,54,55,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.54, 55]."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,3H7LRIQ3,Bilder von Feldmann...,substring,0.990,427,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.427."
emitted,MN3CW7FZ,Artists and their books - books and their artists,CTULBA3X,A hypothetical analysis of the twinkle in stars as told a child to a teacher,substring,0.990,206,134-135,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.134-135, 206."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,CUJJH8BU,Raft,substring,0.990,,239,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.239."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,CUPRDMR3,Japanese stories,substring,0.990,161,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.161."
emitted,BCG5FURQ,The century of artists' books,59X94DVY,Codex aeroscriptus Ehrenbergensis : a visual score of iconotropisms,substring,0.990,203-204,204,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.203-204, 204."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,59X94DVY,Codex aeroscriptus Ehrenbergensis : a visual score of iconotropisms,substring,0.990,"28, 155",23,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.23, 28, 155."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,CV466V8D,The New York hat line,substring,0.990,202,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.202."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,CV563DH7,Core Sample,substring,0.990,,23,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.23."
emitted,N6FSDA5U,"Counting on chance : 25 years of artists' books by Robin Price, publisher.",CV9EF26S,"Morning solo, book two",substring,0.990,121,,"Price, Robin, Suzy Taraba, Clare I. Rogan, Betty Bright, and Rutherford W. Witthus.Counting on Chance: 25 Years of Artists' Books by Robin Price, Publisher. Middletown, Conn: Davison Art Center, Wesleyan University, 2010. pp. 121."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,CVGLC4RP,Marie Louise,substring,0.990,"314, 434",,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.314, 434."
emitted,VH6DIY2I,"Book arts 2008, Bright Hill Literary Center",CVJICKZ5,Me & Jackie O,substring,0.990,26,24,"Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2008, Bright Hill Literary Center. Treadwell, NY: Bright Hill Press, 2008. pp. 24, 26."
emitted,BCG5FURQ,The century of artists' books,CVJKSWY9,The desert is across the street: a work,substring,0.990,,222,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.222, 222."
emitted,LTE96PUD,Artists who make books,CVNSKV3B,100 this-way-Brouwn-problems for computer I.B.M. 360 model 95,substring,0.990,,,"Kastner, Jeffrey. Artists Who Make Books. Edited by Andrew Roth, Philip Aarons, and Claire Lehmann. London: Phaidon, 2017. 203-204."
emitted,Q77Q8HL7,Peter Downsbrough : the book(s),CVPA3PNN,One column,substring,0.990,35,"127, 262","Downsbrough, Peter. Peter Downsbrough : the Book(s).Germany: Hatje Cantz, 2011. pp.35, 127, 262."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,CWUTPCQE,Histoire d'un travail,substring,0.990,76,,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.76."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,CWUTPCQE,Histoire d'un travail,substring,0.990,426,313,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.313, 426."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,CXEAVPDU,Sessanta verdi naturali: da una indagine indificazione del colore in natura effettuata nel periodo luglio 1973 / ottobre 1974 = sixty natural greens from a research of color existing in nature done during July 1973 / October 1974,substring,0.990,199,82,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.82, 199."
emitted,BCG5FURQ,The century of artists' books,CXEAVPDU,Sessanta verdi naturali: da una indagine indificazione del colore in natura effettuata nel periodo luglio 1973 / ottobre 1974 = sixty natural greens from a research of color existing in nature done during July 1973 / October 1974,substring,0.990,201,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. p.201."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,CXEAVPDU,Sessanta verdi naturali: da una indagine indificazione del colore in natura effettuata nel periodo luglio 1973 / ottobre 1974 = sixty natural greens from a research of color existing in nature done during July 1973 / October 1974,substring,0.990,"244, 432",245,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.244, 245, 432."
emitted,DHC5ATH7,Livres d'artistes,CXEAVPDU,Sessanta verdi naturali: da una indagine indificazione del colore in natura effettuata nel periodo luglio 1973 / ottobre 1974 = sixty natural greens from a research of color existing in nature done during July 1973 / October 1974,substring,0.990,77,76,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.76, 77."
emitted,KHX75Z8C,"Book as art V : September 14, 1992-February 19, 1993",CXKBQZKH,Recollections of Atotonilco,substring,0.990,"3, 7",,"Wasserman, Krystyna. Book As Art V: September 14, 1992-February 19, 1993. Washington, D.C: National Museum of Women in the Arts, 1992, pp. [3], [7]."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,CXR8LHZQ,Report = Rapport: 1976-77,substring,0.990,149,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.149."
emitted,VH6DIY2I,"Book arts 2008, Bright Hill Literary Center",CYIEPNIK,Beyond the sixth extinction: a fifth millennium bestiary,substring,0.990,"9, 78","76, 77","Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2008, Bright Hill Literary Center. Treadwell, NY: Bright Hill Press, 2008. pp. 9, 76, 77, 78."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,CYNVQWIV,Domo,substring,0.990,187,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.187."
emitted,CR3NFXSJ,"Resonance and response : artists' books from Special Collections, Wellesley College Library, June 15-18, 2005",CYVLC7FR,Nods,substring,0.990,85,58,"Hatch, Marilyn A. Resonance and Response : Artists’ Books from Special Collections, Wellesley College Library, June 15-18, 2005. Wellesley, Mass.: Wellesley College Library, 2005. pp. 58, 85."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,CYW9J7GY,Linda's book: a tighter version of corrective shoes.,substring,0.990,146,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.146."
emitted,BCG5FURQ,The century of artists' books,CYZABXEB,Spiracolografie,substring,0.990,326,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.326."
emitted,BCG5FURQ,The century of artists' books,CZ9KDSQX,Past Due,substring,0.990,133-134,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.133-134."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,CZBQ7WSF,Paper wings,substring,0.990,195,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p. 195."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,CZUWMRNI,Publication,substring,0.990,431,181,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.181, 431."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),CZUWMRNI,Publication,substring,0.990,28,,"Phillpot, Clive. Booktrek : Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier , 2013. p.28."
emitted,MN3CW7FZ,Artists and their books - books and their artists,CZUWMRNI,Publication,substring,0.990,"124-125, 206",,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.124-125, 206."
emitted,BCG5FURQ,The century of artists' books,CZVTTGC9,Stillanovel,substring,0.990,237,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.237."
emitted,75SCFJ8D,"Book as art VII : December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C.",D259N8KP,Try Patagonia,substring,0.990,"2, 4",,"Wasserman, Krystyna. Book As Art VII: December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: National Museum of Women in the Arts, 1995.pp. 2,4."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,D259VCVH,Coming and going = venant et partant,substring,0.990,436,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.436."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,D279AQ4J,Ocean stripe series 3,substring,0.990,177,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.177."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,D279AQ4J,Ocean stripe series 3,substring,0.990,428,69,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.69, 428."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),D279AQ4J,Ocean stripe series 3,substring,0.990,158,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.158."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",D2BNPQ4A,The Appointment,substring,0.990,28,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.28]."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,D2D8AP3J,"""It was the best he could do at the moment""",substring,0.990,"69, 152, 158",145,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.69, 145, 152, 158."
emitted,CR3NFXSJ,"Resonance and response : artists' books from Special Collections, Wellesley College Library, June 15-18, 2005",D2ESLTBS,Tempête et calme,substring,0.990,88,76,"Hatch, Marilyn A. Resonance and Response : Artists’ Books from Special Collections, Wellesley College Library, June 15-18, 2005. Wellesley, Mass.: Wellesley College Library, 2005. pp. 76, 88."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,D3FWFMZE,Sleep memory,substring,0.990,218,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.218."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,D3JFR2V4,Jasper the Lion Heart,substring,0.990,182,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.182"
emitted,DHC5ATH7,Livres d'artistes,D3MLGBG8,Buchobjekt,substring,0.990,,108,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. p.108."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,D3MR2C76,Alphabetica Synthetica,substring,0.990,,35,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.35."
emitted,SUH3PR5D,Diamond leaves : artist books from around the world,D4FEJIX7,Hole: from my beanstalk,substring,0.990,,321-326,"Xu, Bing, Bingyan Liu, Yue Sun, Marshall Weber, Mark G. Dimunation, Xun Jiang, John Koh, and David Senior. Diamond Leaves: Artist Books from Around the World. Guilin Shi : Guangxi Shi fan da xue chu ban she, 2015. pp.321-326."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,D54DN34M,Prove before laying,substring,0.990,152,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p. 152."
emitted,STSHFPHF,Druckworks 1972-2012 : 40 years of books and projects,D54DN34M,Prove before laying,substring,0.990,"5, 67, 69, 137",70-71,"Drucker, Johanna. Druckworks 1972-2012 : 40 Years of Books and Projects. 1st ed. Chicago, Ill.: Epicenter, Center for Book and Paper Arts, 2012. pp.5, 67, 69, 70-71, 137."
emitted,L3HFQ2SA,Beyond the text : artists' books from the collection of Robert J. Ruben,D5FKPEIL,Remember!,substring,0.990,42,43,"Ruben, Robert J. Beyond the Text: Artists' Books from the Collection of Robert J. Ruben. New York: Grolier Club, 2010. pp.42, 43."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,D5FZLMPX,Mother sun,substring,0.990,160,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.160."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",D5N6LI8F,Triangle segments,substring,0.990,61,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.61]."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,D65AXJRS,The World Made Flesh,substring,0.990,"150, 152",,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.150, 152."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,D69XVRD2,Geometric figures & color,substring,0.990,202,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.202."
emitted,BCG5FURQ,The century of artists' books,D69XVRD2,Geometric figures & color,substring,0.990,181,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. p.181."
emitted,JHBWPGKS,Sol LeWitt : artist's books,D69XVRD2,Geometric figures & color,substring,0.990,,88-89,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. pp.88-89."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,D69XVRD2,Geometric figures & color,substring,0.990,"109, 209-210",,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.109, 209-210."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),D69XVRD2,Geometric figures & color,substring,0.990,"75-76, 104, 266-267",,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.75-76, 104, 266-267."
emitted,EYAM3MR5,Creating artists' books,D6B3HHTI,Statistics of the Borough of Brooklyn,substring,0.990,,27,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.27."
emitted,L3HFQ2SA,Beyond the text : artists' books from the collection of Robert J. Ruben,D6B3HHTI,Statistics of the Borough of Brooklyn,substring,0.990,130,131,"Ruben, Robert J. Beyond the Text: Artists' Books from the Collection of Robert J. Ruben. New York: Grolier Club, 2010. pp.130, 131."
emitted,MN3CW7FZ,Artists and their books - books and their artists,D6C539QQ,American Qur'an,substring,0.990,204,44-45,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.44-45, 204."
emitted,LTE96PUD,Artists who make books,D6IRL33P,25 cats name Sam and one blue pussy,substring,0.990,278-279,,"Kastner, Jeffrey. Artists Who Make Books. Edited by Andrew Roth, Philip Aarons, and Claire Lehmann. London: Phaidon, 2017. pp.278-279."
